"","Region","Year","Taxon","Depth","Length"
"36874","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",435,56
"36875","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",435,43
"36876","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",435,38
"36877","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",435,36
"36878","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",435,31
"36879","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",435,30
"36880","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",435,14
"36881","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",435,22
"36882","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",435,20
"36883","South Orkney Is.",2018,"TREMATOMUS HANSONI",435,37
"36884","South Orkney Is.",2018,"TREMATOMUS HANSONI",435,26
"36885","South Orkney Is.",2018,"TREMATOMUS HANSONI",435,34
"36886","South Orkney Is.",2018,"TREMATOMUS HANSONI",435,28
"36887","South Orkney Is.",2018,"NEOPAGETOPSIS IONAH",435,25
"36888","South Orkney Is.",2018,"NEOPAGETOPSIS IONAH",435,20
"36889","South Orkney Is.",2018,"BATHYDRACO ANTARCTICUS",435,20
"36890","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",326,35
"36891","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",326,39
"36892","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",326,36
"36893","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",326,21
"36894","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",326,33
"36895","South Orkney Is.",2018,"TREMATOMUS HANSONI",326,28
"36896","South Orkney Is.",2018,"RACOVITZIA GLACIALIS",326,33
"36897","South Orkney Is.",2018,"RACOVITZIA GLACIALIS",326,23
"36898","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",326,65
"36899","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",326,38
"36900","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",326,48
"36901","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",326,50
"36902","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",326,49
"36903","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",326,52
"36904","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",326,50
"36905","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",326,52
"36906","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",326,53
"36907","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",326,51
"36908","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",290,36
"36909","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",290,39
"36910","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",290,37
"36911","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",290,38
"36912","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",290,32
"36913","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",290,49
"36914","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",290,50
"36915","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",290,62
"36916","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",290,60
"36917","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,28
"36918","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,27
"36919","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,28
"36920","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,28
"36921","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,25
"36922","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,27
"36923","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,25
"36924","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,26
"36925","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,27
"36926","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,27
"36927","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,14
"36928","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,16
"36929","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",235,51
"36930","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",235,50
"36931","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",235,36
"36932","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",235,47
"36933","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",235,60
"36934","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",235,20
"36935","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",235,20
"36936","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",235,13
"36937","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",235,19
"36938","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",235,21
"36939","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",235,43
"36940","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",235,38
"36941","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",235,39
"36942","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",235,18
"36943","South Orkney Is.",2018,"LEPIDONOTOTHEN LARSENI",235,15
"36944","South Orkney Is.",2018,"LEPIDONOTOTHEN LARSENI",235,16
"36945","South Orkney Is.",2018,"LEPIDONOTOTHEN LARSENI",235,19
"36946","South Orkney Is.",2018,"LEPIDONOTOTHEN LARSENI",235,16
"36947","South Orkney Is.",2018,"LEPIDONOTOTHEN LARSENI",235,17
"36948","South Orkney Is.",2018,"LEPIDONOTOTHEN LARSENI",235,18
"36949","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",236,39
"36950","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",236,45
"36951","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",236,31
"36952","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",236,37
"36953","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",236,20
"36954","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,26
"36955","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,29
"36956","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,28
"36957","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,27
"36958","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,28
"36959","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,24
"36960","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,23
"36961","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,27
"36962","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,23
"36963","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,36
"36964","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,26
"36965","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,34
"36966","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,25
"36967","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,35
"36968","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,27
"36969","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,32
"36970","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,17
"36971","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,27
"36972","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,33
"36973","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,28
"36974","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,29
"36975","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,28
"36976","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,24
"36977","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,25
"36978","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,24
"36979","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,23
"36980","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,23
"36981","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,24
"36982","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,24
"36983","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,23
"36984","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,25
"36985","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,25
"36986","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,31
"36987","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,29
"36988","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,30
"36989","South Orkney Is.",2018,"GOBIONOTOTHEN GIBBERIFRONS",236,20
"36990","South Orkney Is.",2018,"TREMATOMUS EULEPIDOTUS",236,18
"36991","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",236,41
"36992","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",236,19
"36993","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",236,32
"36994","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,36
"36995","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,39
"36996","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,34
"36997","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,39
"36998","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,23
"36999","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,34
"37000","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,61
"37001","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,39
"37002","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,38
"37003","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,37
"37004","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,22
"37005","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,21
"37006","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,37
"37007","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,14
"37008","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,20
"37009","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,20
"37010","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,20
"37011","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,18
"37012","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,20
"37013","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",202,22
"37014","South Orkney Is.",2018,"NOTOTHENIA CORIICEPS",202,45
"37015","South Orkney Is.",2018,"CHIONODRACO RASTROSPINOSUS",202,45
"37016","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",202,48
"37017","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",202,31
"37018","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",202,37
"37019","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",202,26
"37020","South Orkney Is.",2018,"POGONOPHRYNE SCOTTI",202,27
"37021","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",202,39
"37022","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",202,39
"37023","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",202,38
"37024","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",202,36
"37025","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,62
"37026","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,45
"37027","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,47
"37028","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,44
"37029","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,68
"37030","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,41
"37031","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,65
"37032","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,40
"37033","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,60
"37034","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,49
"37035","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,48
"37036","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,49
"37037","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,49
"37038","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,49
"37039","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,49
"37040","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,61
"37041","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,63
"37042","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,43
"37043","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,61
"37044","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,58
"37045","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,42
"37046","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,52
"37047","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,50
"37048","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,48
"37049","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,48
"37050","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,68
"37051","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,44
"37052","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,47
"37053","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,69
"37054","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",130,47
"37055","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",130,44
"37056","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",130,40
"37057","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",130,36
"37058","South Orkney Is.",2018,"POGONOPHRYNE SCOTTI",130,29
"37059","South Orkney Is.",2018,"LEPIDONOTOTHEN LARSENI",130,16
"37060","South Orkney Is.",2018,"LEPIDONOTOTHEN LARSENI",130,19
"37061","South Orkney Is.",2018,"LEPIDONOTOTHEN NUDIFRONS",130,16
"37062","South Orkney Is.",2018,"LEPIDONOTOTHEN NUDIFRONS",130,17
"37063","South Orkney Is.",2018,"LEPIDONOTOTHEN NUDIFRONS",130,10
"37064","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",130,26
"37065","South Orkney Is.",2018,"TREMATOMUS EULEPIDOTUS",180,22
"37066","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,53
"37067","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,53
"37068","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,51
"37069","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,52
"37070","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,50
"37071","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,51
"37072","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,52
"37073","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,47
"37074","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,53
"37075","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,53
"37076","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,52
"37077","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,50
"37078","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,51
"37079","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,27
"37080","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,28
"37081","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,26
"37082","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",180,26
"37083","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,52
"37084","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,50
"37085","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,51
"37086","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,52
"37087","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,52
"37088","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,51
"37089","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,53
"37090","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,54
"37091","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,49
"37092","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,53
"37093","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,50
"37094","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,51
"37095","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,54
"37096","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,51
"37097","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,53
"37098","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,47
"37099","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,48
"37100","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,52
"37101","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,54
"37102","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,50
"37103","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,51
"37104","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,50
"37105","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,52
"37106","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,55
"37107","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,49
"37108","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,49
"37109","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,54
"37110","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,47
"37111","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,51
"37112","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,50
"37113","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,53
"37114","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,50
"37115","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,51
"37116","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,51
"37117","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,51
"37118","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,51
"37119","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,64
"37120","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,49
"37121","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,52
"37122","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,51
"37123","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,43
"37124","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,53
"37125","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,27
"37126","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,27
"37127","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",170,26
"37128","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",170,64
"37129","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",170,65
"37130","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",170,47
"37131","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",170,43
"37132","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",170,21
"37133","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",170,21
"37134","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",170,20
"37135","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",170,14
"37136","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",170,21
"37137","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",170,22
"37138","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",170,13
"37139","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",250,59
"37140","South Orkney Is.",2018,"CHAENOCEPHALUS ACERATUS",250,65
"37141","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",250,51
"37142","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",250,38
"37143","South Orkney Is.",2018,"PSEUDOCHAENICHTHYS GEORGIANUS",250,52
"37144","South Orkney Is.",2018,"CHAMPSOCEPHALUS GUNNARI",250,19
"37145","Elephant Island",2018,"NOTOTHENIA ROSSII",279.5,68
"37146","Elephant Island",2018,"NOTOTHENIA ROSSII",279.5,52
"37147","Elephant Island",2018,"NOTOTHENIA ROSSII",279.5,52
"37148","Elephant Island",2018,"NOTOTHENIA ROSSII",279.5,58
"37149","Elephant Island",2018,"NOTOTHENIA ROSSII",279.5,51
"37150","Elephant Island",2018,"NOTOTHENIA ROSSII",279.5,58
"37151","Elephant Island",2018,"NOTOTHENIA ROSSII",279.5,40
"37152","Elephant Island",2018,"NOTOTHENIA ROSSII",279.5,57
"37153","Elephant Island",2018,"NOTOTHENIA ROSSII",279.5,55
"37154","Elephant Island",2018,"CHAENOCEPHALUS ACERATUS",279.5,55
"37155","Elephant Island",2018,"CHAENOCEPHALUS ACERATUS",279.5,19
"37156","Elephant Island",2018,"CHAENOCEPHALUS ACERATUS",279.5,27
"37157","Elephant Island",2018,"PARACHAENICHTHYS CHARCOTI",279.5,19
"37158","Elephant Island",2018,"CHAMPSOCEPHALUS GUNNARI",279.5,46
"37159","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,69
"37160","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,58
"37161","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,50
"37162","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,55
"37163","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,56
"37164","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,53
"37165","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,58
"37166","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,49
"37167","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,50
"37168","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,59
"37169","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,48
"37170","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,58
"37171","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,53
"37172","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,57
"37173","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,46
"37174","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,59
"37175","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,48
"37176","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,49
"37177","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,44
"37178","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,46
"37179","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,50
"37180","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,56
"37181","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,54
"37182","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,58
"37183","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,41
"37184","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,55
"37185","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,51
"37186","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,55
"37187","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,48
"37188","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,53
"37189","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,48
"37190","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,45
"37191","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,51
"37192","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,52
"37193","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,50
"37194","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,47
"37195","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,50
"37196","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,55
"37197","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,52
"37198","Elephant Island",2018,"NOTOTHENIA ROSSII",296.5,53
"37199","Elephant Island",2018,"NOTOTHENIA ROSSII",350,50
"37200","Elephant Island",2018,"NOTOTHENIA ROSSII",350,57
"37201","Elephant Island",2018,"NOTOTHENIA ROSSII",350,49
"37202","Elephant Island",2018,"NOTOTHENIA ROSSII",350,64
"37203","Elephant Island",2018,"NOTOTHENIA ROSSII",350,39
"37204","Elephant Island",2018,"NOTOTHENIA ROSSII",350,57
"37205","Elephant Island",2018,"NOTOTHENIA ROSSII",350,54
"37206","Elephant Island",2018,"NOTOTHENIA ROSSII",350,48
"37207","Elephant Island",2018,"NOTOTHENIA ROSSII",350,51
"37208","Elephant Island",2018,"NOTOTHENIA ROSSII",350,54
"37209","Elephant Island",2018,"NOTOTHENIA ROSSII",350,51
"37210","Elephant Island",2018,"NOTOTHENIA ROSSII",350,60
"37211","Elephant Island",2018,"NOTOTHENIA ROSSII",350,50
